order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating
ORD007694,2024-04-07,CUST00979,Returning,East,Website,Beauty & Personal Care,Sunscreen,104.66,2,0,0.0,209.32,0.0,209.32,PayPal,Delivered,3.4
ORD007695,2024-04-06,CUST02006,Returning,West,Mobile App,Home & Kitchen,Coffee Maker,216.53,1,25,54.13,162.4,0.0,162.4,Crypto,Cancelled,1.6
ORD007696,2023-05-08,CUST00001,Returning,West,Marketplace,Beauty & Personal Care,Perfume,81.34,1,5,4.07,77.27,15.41,92.68,PayPal,Delivered,4.3
ORD007697,2024-09-19,CUST02104,Returning,North,Website,Books,Biography,55.5,4,0,0.0,222.0,0.0,222.0,Debit Card,Delivered,3.0
ORD007698,2022-09-08,CUST00226,Premium,North,Mobile App,Home & Kitchen,Bed Sheets,97.83,2,10,19.57,176.09,0.0,176.09,Crypto,Delivered,3.7
ORD007699,2022-06-01,CUST02692,Returning,West,Marketplace,Beauty & Personal Care,Lipstick,76.71,1,20,15.34,61.37,22.15,83.52,Credit Card,Delivered,4.9
ORD007700,2022-01-21,CUST01633,New,South,Marketplace,Books,Biography,39.83,1,0,0.0,39.83,8.0,47.83,PayPal,Delivered,3.1
ORD007701,2022-09-13,CUST02843,VIP,North,Mobile App,Electronics,Tablet,1149.8,2,0,0.0,2299.6,0.0,2299.6,PayPal,Delivered,4.5
ORD007702,2023-10-28,CUST01647,New,West,Marketplace,Home & Kitchen,Blender,149.75,3,10,44.92,404.33,0.0,404.33,Bank Transfer,Delivered,3.9
ORD007703,2023-06-01,CUST00666,VIP,East,Marketplace,Electronics,Speaker,343.45,2,0,0.0,686.9,0.0,686.9,Credit Card,Delivered,4.4
ORD007704,2022-08-06,CUST01831,VIP,South,Mobile App,Clothing,Jeans,17.49,2,25,8.74,26.24,6.31,32.55,Credit Card,Cancelled,1.7
ORD007705,2022-12-14,CUST00263,Returning,South,Mobile App,Home & Kitchen,Air Fryer,108.79,1,20,21.76,87.03,3.91,90.94,Crypto,Delivered,3.5
ORD007706,2023-10-13,CUST01809,Premium,West,Mobile App,Sports & Outdoors,Bicycle,158.52,3,30,142.67,332.89,0.0,332.89,PayPal,Delivered,4.3
ORD007707,2022-12-05,CUST01325,Premium,North,Mobile App,Clothing,Sneakers,216.98,4,0,0.0,867.92,0.0,867.92,Credit Card,Returned,3.3
ORD007708,2024-03-21,CUST01642,Returning,North,Mobile App,Beauty & Personal Care,Lipstick,89.51,1,30,26.85,62.66,21.5,84.16,Crypto,Delivered,5.0
ORD007709,2024-12-06,CUST01172,New,West,Social Media,Home & Kitchen,Coffee Maker,265.7,3,0,0.0,797.1,0.0,797.1,Credit Card,Delivered,4.2
ORD007710,2023-07-21,CUST02148,Premium,South,Mobile App,Electronics,Smart Watch,54.42,3,0,0.0,163.26,0.0,163.26,Crypto,Cancelled,2.0
ORD007711,2023-02-11,CUST00185,Returning,Central,Website,Home & Kitchen,Bed Sheets,184.88,1,0,0.0,184.88,0.0,184.88,PayPal,Delivered,3.9
ORD007712,2023-10-05,CUST00512,Premium,East,Mobile App,Electronics,Speaker,1008.88,1,5,50.44,958.44,0.0,958.44,PayPal,Pending,1.1
ORD007713,2022-03-06,CUST01101,Returning,South,Marketplace,Books,Self-Help,73.75,2,30,44.25,103.25,0.0,103.25,Credit Card,Delivered,3.9
ORD007714,2024-05-19,CUST01203,VIP,Central,Mobile App,Home & Kitchen,Vacuum Cleaner,166.12,2,5,16.61,315.63,0.0,315.63,Bank Transfer,Delivered,4.3
ORD007715,2024-01-15,CUST02564,Premium,West,Website,Electronics,Smartphone,559.57,1,15,83.94,475.63,0.0,475.63,Crypto,Delivered,3.7
ORD007716,2024-03-16,CUST02656,New,North,Marketplace,Home & Kitchen,Coffee Maker,354.12,3,5,53.12,1009.24,0.0,1009.24,Bank Transfer,Delivered,4.5
ORD007717,2022-12-12,CUST01440,Premium,North,Social Media,Sports & Outdoors,Tent,325.44,1,5,16.27,309.17,0.0,309.17,Debit Card,Delivered,4.2
ORD007718,2023-06-28,CUST00278,Returning,Central,Website,Books,Self-Help,62.25,5,0,0.0,311.25,0.0,311.25,Bank Transfer,Delivered,4.7
ORD007719,2022-03-26,CUST01766,New,Central,Website,Books,History,21.75,1,0,0.0,21.75,1.97,23.72,Bank Transfer,Delivered,3.8
ORD007720,2023-03-29,CUST00388,New,North,Social Media,Home & Kitchen,Blender,72.2,2,0,0.0,144.4,0.0,144.4,Debit Card,Delivered,3.9
ORD007721,2023-06-23,CUST00247,New,West,Mobile App,Beauty & Personal Care,Sunscreen,26.35,1,10,2.63,23.72,3.88,27.6,Debit Card,Delivered,4.9
ORD007722,2024-09-15,CUST02503,New,East,Marketplace,Beauty & Personal Care,Lipstick,32.82,1,0,0.0,32.82,1.49,34.31,Credit Card,Delivered,3.2
ORD007723,2024-11-26,CUST01890,Premium,South,Marketplace,Electronics,Laptop,2479.4,5,10,1239.7,11157.3,0.0,11157.3,Bank Transfer,Delivered,3.5
ORD007724,2023-09-09,CUST02056,VIP,West,Website,Books,History,15.97,2,20,6.39,25.55,19.12,44.67,Debit Card,Delivered,4.7
ORD007725,2023-12-29,CUST02686,Returning,North,Website,Electronics,Camera,1355.13,1,5,67.76,1287.37,0.0,1287.37,PayPal,Delivered,3.7
ORD007726,2024-10-16,CUST01779,VIP,East,Website,Clothing,Jeans,229.32,4,0,0.0,917.28,0.0,917.28,Credit Card,Cancelled,2.2
ORD007727,2024-08-03,CUST00348,Premium,Central,Social Media,Home & Kitchen,Cookware Set,66.88,1,0,0.0,66.88,15.69,82.57,Credit Card,Delivered,4.7
ORD007728,2022-06-24,CUST02655,Returning,East,Website,Electronics,Speaker,1142.3,3,10,342.69,3084.21,0.0,3084.21,Crypto,Delivered,4.6
ORD007729,2022-01-12,CUST01380,New,West,Mobile App,Sports & Outdoors,Dumbbells,331.89,2,5,33.19,630.59,0.0,630.59,Crypto,Delivered,3.6
ORD007730,2024-03-10,CUST00763,Returning,North,Website,Sports & Outdoors,Bicycle,70.1,1,5,3.5,66.6,8.5,75.1,PayPal,Returned,2.5
ORD007731,2023-05-02,CUST00309,Returning,West,Mobile App,Clothing,Boots,127.14,3,15,57.21,324.21,0.0,324.21,Crypto,Delivered,3.1
ORD007732,2022-11-25,CUST00882,Returning,North,Marketplace,Books,Fiction Novel,19.55,1,5,0.98,18.57,22.02,40.59,Bank Transfer,Delivered,4.4
ORD007733,2023-09-09,CUST02398,Returning,East,Marketplace,Electronics,Tablet,2302.48,2,15,690.74,3914.22,0.0,3914.22,Debit Card,Delivered,3.1
ORD007734,2023-07-19,CUST00025,Premium,West,Website,Clothing,Hoodie,181.9,1,0,0.0,181.9,0.0,181.9,Crypto,Cancelled,2.7
ORD007735,2023-05-17,CUST00505,Premium,West,Mobile App,Sports & Outdoors,Dumbbells,413.27,3,20,247.96,991.85,0.0,991.85,Bank Transfer,Delivered,3.1
ORD007736,2023-12-23,CUST02572,Returning,South,Website,Electronics,Speaker,579.65,3,20,347.79,1391.16,0.0,1391.16,Bank Transfer,Delivered,3.2
ORD007737,2024-02-16,CUST00121,New,West,Mobile App,Clothing,Dress,56.97,1,10,5.7,51.27,20.95,72.22,Debit Card,Delivered,4.2
ORD007738,2022-10-15,CUST01253,Returning,Central,Website,Beauty & Personal Care,Sunscreen,120.3,5,5,30.07,571.43,0.0,571.43,Crypto,Returned,1.5
ORD007739,2023-09-12,CUST00483,New,South,Mobile App,Clothing,T-Shirt,197.32,1,10,19.73,177.59,0.0,177.59,Credit Card,Cancelled,2.1
ORD007740,2024-01-11,CUST02936,Returning,North,Social Media,Books,Fiction Novel,21.73,1,10,2.17,19.56,2.66,22.22,Credit Card,Returned,1.6
ORD007741,2022-05-05,CUST01684,Returning,South,Website,Home & Kitchen,Air Fryer,118.91,1,15,17.84,101.07,0.0,101.07,Bank Transfer,Delivered,5.0
ORD007742,2023-09-12,CUST00076,New,East,Mobile App,Books,Self-Help,14.67,1,0,0.0,14.67,2.09,16.76,Debit Card,Delivered,3.1
ORD007743,2022-06-21,CUST01849,Premium,East,Website,Electronics,Speaker,1188.5,1,20,237.7,950.8,0.0,950.8,Bank Transfer,Returned,2.1
ORD007744,2023-02-21,CUST00384,New,West,Marketplace,Electronics,Camera,1773.99,1,5,88.7,1685.29,0.0,1685.29,Credit Card,Delivered,3.9
ORD007745,2022-06-11,CUST01924,Premium,North,Website,Books,Textbook,21.97,3,10,6.59,59.32,24.26,83.58,PayPal,Delivered,4.1
ORD007746,2024-11-21,CUST02325,Returning,East,Mobile App,Clothing,Dress,289.49,2,5,28.95,550.03,0.0,550.03,PayPal,Returned,1.2
ORD007747,2023-07-24,CUST02143,Returning,West,Website,Clothing,Boots,223.16,2,0,0.0,446.32,0.0,446.32,Crypto,Delivered,3.8
ORD007748,2024-06-11,CUST02437,New,South,Mobile App,Books,Textbook,54.08,1,5,2.7,51.38,17.42,68.8,Bank Transfer,Delivered,3.8
ORD007749,2022-12-08,CUST01851,Returning,West,Marketplace,Books,Self-Help,12.47,1,10,1.25,11.22,20.38,31.6,Credit Card,Delivered,3.9
ORD007750,2024-10-25,CUST02204,Returning,North,Marketplace,Sports & Outdoors,Yoga Mat,310.29,1,0,0.0,310.29,0.0,310.29,Debit Card,Delivered,4.1
ORD007751,2023-11-09,CUST01867,New,North,Mobile App,Electronics,Camera,1136.0,1,5,56.8,1079.2,0.0,1079.2,Credit Card,Delivered,4.6
ORD007752,2022-12-24,CUST01161,New,South,Website,Clothing,Hoodie,28.16,4,0,0.0,112.64,0.0,112.64,Crypto,Delivered,4.9
ORD007753,2023-01-24,CUST01601,Returning,Central,Marketplace,Beauty & Personal Care,Shampoo,39.8,1,15,5.97,33.83,19.29,53.12,Credit Card,Delivered,4.0
ORD007754,2023-06-17,CUST02035,Premium,South,Website,Books,Biography,42.06,2,5,4.21,79.91,21.66,101.57,Credit Card,Delivered,3.5
ORD007755,2024-04-14,CUST02990,Returning,West,Mobile App,Books,Fiction Novel,65.57,2,0,0.0,131.14,0.0,131.14,PayPal,Delivered,4.8
ORD007756,2023-02-25,CUST02993,New,Central,Marketplace,Sports & Outdoors,Running Shoes,798.91,1,0,0.0,798.91,0.0,798.91,Debit Card,Delivered,3.8
ORD007757,2024-01-05,CUST01042,New,North,Website,Books,Textbook,57.38,3,0,0.0,172.14,0.0,172.14,Crypto,Delivered,4.1
ORD007758,2023-04-30,CUST02149,Returning,South,Marketplace,Beauty & Personal Care,Moisturizer,67.97,1,20,13.59,54.38,23.08,77.46,Credit Card,Delivered,3.1
ORD007759,2023-12-19,CUST01702,New,South,Website,Electronics,Tablet,1631.8,2,0,0.0,3263.6,0.0,3263.6,Bank Transfer,Delivered,5.0
ORD007760,2023-06-18,CUST02723,VIP,West,Website,Electronics,Tablet,950.25,1,0,0.0,950.25,0.0,950.25,PayPal,Delivered,4.7
ORD007761,2023-08-04,CUST01959,Returning,South,Website,Electronics,Tablet,1769.61,1,0,0.0,1769.61,0.0,1769.61,Debit Card,Delivered,4.0
ORD007762,2023-02-13,CUST01327,New,Central,Website,Books,Biography,13.81,1,20,2.76,11.05,10.94,21.99,Debit Card,Delivered,4.7
ORD007763,2023-10-16,CUST02760,Premium,South,Marketplace,Sports & Outdoors,Running Shoes,634.17,2,10,126.83,1141.51,0.0,1141.51,Bank Transfer,Delivered,3.2
ORD007764,2024-10-22,CUST02241,New,East,Website,Clothing,T-Shirt,114.0,2,5,11.4,216.6,0.0,216.6,Debit Card,Delivered,3.4
ORD007765,2022-04-01,CUST00914,Returning,Central,Marketplace,Home & Kitchen,Cookware Set,86.84,1,10,8.68,78.16,14.81,92.97,Bank Transfer,Returned,3.4
ORD007766,2024-10-23,CUST02284,Returning,Central,Website,Books,Science,30.59,2,10,6.12,55.06,6.17,61.23,Bank Transfer,Returned,1.6
ORD007767,2024-05-13,CUST01890,Returning,South,Website,Books,Fiction Novel,53.9,2,5,5.39,102.41,0.0,102.41,PayPal,Delivered,3.7
ORD007768,2022-03-26,CUST02184,VIP,West,Website,Books,Textbook,18.7,1,0,0.0,18.7,14.52,33.22,PayPal,Delivered,4.7
ORD007769,2024-04-12,CUST00746,New,West,Marketplace,Beauty & Personal Care,Sunscreen,108.43,1,5,5.42,103.01,0.0,103.01,Crypto,Delivered,4.2
ORD007770,2022-06-19,CUST00839,Premium,West,Website,Beauty & Personal Care,Moisturizer,72.63,1,5,3.63,69.0,17.46,86.46,Credit Card,Returned,3.0
ORD007771,2023-01-11,CUST01942,Returning,East,Social Media,Beauty & Personal Care,Shampoo,33.89,3,5,5.08,96.59,10.13,106.72,PayPal,Delivered,3.3
ORD007772,2022-02-22,CUST01309,Premium,South,Website,Clothing,Boots,85.23,5,15,63.92,362.23,0.0,362.23,Crypto,Delivered,4.3
ORD007773,2024-07-06,CUST00613,New,West,Social Media,Books,Science,30.54,4,10,12.22,109.94,0.0,109.94,PayPal,Delivered,4.3
ORD007774,2022-10-06,CUST00741,New,South,Social Media,Sports & Outdoors,Dumbbells,47.44,5,0,0.0,237.2,0.0,237.2,Bank Transfer,Delivered,4.3
ORD007775,2024-02-11,CUST02446,Premium,West,Marketplace,Electronics,Tablet,2168.44,1,5,108.42,2060.02,0.0,2060.02,PayPal,Delivered,4.5
ORD007776,2023-06-28,CUST00351,VIP,West,Website,Home & Kitchen,Air Fryer,233.76,1,25,58.44,175.32,0.0,175.32,Crypto,Pending,2.3
ORD007777,2024-01-18,CUST02502,Premium,East,Website,Books,Self-Help,13.99,2,5,1.4,26.58,24.97,51.55,Credit Card,Pending,3.1
ORD007778,2024-03-10,CUST01056,New,West,Mobile App,Electronics,Smartphone,1353.52,1,5,67.68,1285.84,0.0,1285.84,Credit Card,Returned,3.2
ORD007779,2024-05-14,CUST01161,New,North,Marketplace,Electronics,Laptop,1991.0,1,0,0.0,1991.0,0.0,1991.0,Bank Transfer,Returned,3.2
ORD007780,2024-01-16,CUST02811,New,North,Mobile App,Books,Textbook,45.0,1,10,4.5,40.5,23.98,64.48,Bank Transfer,Delivered,4.2
ORD007781,2023-12-07,CUST01939,Returning,Central,Website,Clothing,Hoodie,161.97,1,5,8.1,153.87,0.0,153.87,Credit Card,Cancelled,2.4
ORD007782,2022-11-14,CUST01901,Premium,Central,Website,Books,History,68.84,1,20,13.77,55.07,20.13,75.2,PayPal,Delivered,4.6
ORD007783,2023-02-03,CUST02619,New,North,Mobile App,Beauty & Personal Care,Face Wash,22.89,1,0,0.0,22.89,5.61,28.5,PayPal,Delivered,4.8
ORD007784,2023-09-11,CUST00766,New,East,Mobile App,Sports & Outdoors,Running Shoes,96.88,2,15,29.06,164.7,0.0,164.7,Bank Transfer,Delivered,4.9
ORD007785,2022-11-24,CUST01231,Premium,Central,Mobile App,Beauty & Personal Care,Face Wash,131.29,2,15,39.39,223.19,0.0,223.19,PayPal,Delivered,4.0
ORD007786,2023-05-09,CUST01156,New,West,Social Media,Sports & Outdoors,Running Shoes,419.24,1,0,0.0,419.24,0.0,419.24,Debit Card,Delivered,4.0
ORD007787,2024-03-30,CUST00995,Returning,Central,Marketplace,Beauty & Personal Care,Perfume,9.48,1,10,0.95,8.53,10.18,18.71,Debit Card,Delivered,3.2
ORD007788,2022-01-27,CUST00421,Returning,East,Social Media,Home & Kitchen,Vacuum Cleaner,414.55,1,15,62.18,352.37,0.0,352.37,Credit Card,Delivered,4.9
ORD007789,2024-03-07,CUST01033,Returning,West,Marketplace,Beauty & Personal Care,Moisturizer,110.29,2,0,0.0,220.58,0.0,220.58,Credit Card,Delivered,3.7
ORD007790,2023-12-05,CUST02864,Premium,West,Mobile App,Electronics,Smart Watch,1547.71,1,15,232.16,1315.55,0.0,1315.55,Bank Transfer,Delivered,3.1
ORD007791,2024-07-13,CUST01250,Returning,West,Website,Electronics,Laptop,759.29,1,10,75.93,683.36,0.0,683.36,Bank Transfer,Delivered,4.9
ORD007792,2024-12-01,CUST01245,Premium,East,Website,Beauty & Personal Care,Moisturizer,17.14,2,0,0.0,34.28,14.99,49.27,Debit Card,Delivered,4.3
ORD007793,2023-09-16,CUST00971,Returning,East,Website,Sports & Outdoors,Running Shoes,304.66,1,10,30.47,274.19,0.0,274.19,Debit Card,Delivered,4.9
ORD007794,2023-12-03,CUST00183,Returning,South,Mobile App,Clothing,Dress,185.92,2,30,111.55,260.29,0.0,260.29,Debit Card,Delivered,3.7
ORD007795,2022-07-30,CUST01021,Returning,South,Marketplace,Sports & Outdoors,Backpack,677.51,1,5,33.88,643.63,0.0,643.63,PayPal,Delivered,4.5
ORD007796,2024-06-04,CUST02774,New,East,Mobile App,Beauty & Personal Care,Perfume,88.79,2,5,8.88,168.7,0.0,168.7,Credit Card,Delivered,3.3
ORD007797,2022-05-26,CUST00161,Returning,East,Website,Clothing,Boots,289.39,4,20,231.51,926.05,0.0,926.05,Bank Transfer,Delivered,4.2
ORD007798,2022-08-25,CUST01447,Returning,West,Mobile App,Clothing,Sneakers,95.44,2,5,9.54,181.34,0.0,181.34,Crypto,Delivered,4.4
ORD007799,2023-07-20,CUST02835,Returning,West,Website,Clothing,T-Shirt,292.08,1,0,0.0,292.08,0.0,292.08,Bank Transfer,Cancelled,1.2
ORD007800,2024-09-19,CUST02208,New,East,Mobile App,Home & Kitchen,Blender,419.05,2,5,41.91,796.19,0.0,796.19,Credit Card,Delivered,3.6
ORD007801,2022-10-22,CUST01218,VIP,West,Mobile App,Clothing,Jacket,84.27,2,0,0.0,168.54,0.0,168.54,Credit Card,Delivered,5.0
ORD007802,2022-01-18,CUST00157,Premium,North,Mobile App,Sports & Outdoors,Dumbbells,436.39,4,10,174.56,1571.0,0.0,1571.0,PayPal,Delivered,3.2
ORD007803,2024-01-27,CUST01134,Returning,West,Mobile App,Books,Textbook,41.31,1,20,8.26,33.05,17.13,50.18,Crypto,Delivered,3.2
ORD007804,2022-11-07,CUST00764,Returning,East,Website,Home & Kitchen,Vacuum Cleaner,234.03,1,0,0.0,234.03,0.0,234.03,PayPal,Delivered,4.7
ORD007805,2024-07-15,CUST02636,New,Central,Marketplace,Electronics,Smartphone,2122.16,5,5,530.54,10080.26,0.0,10080.26,Debit Card,Delivered,4.1
ORD007806,2022-05-18,CUST02657,Returning,West,Marketplace,Home & Kitchen,Cookware Set,214.76,5,5,53.69,1020.11,0.0,1020.11,Credit Card,Delivered,3.5
ORD007807,2022-06-13,CUST00520,Returning,West,Website,Home & Kitchen,Coffee Maker,414.2,1,0,0.0,414.2,0.0,414.2,Debit Card,Delivered,4.1
ORD007808,2024-10-16,CUST01002,Premium,Central,Website,Home & Kitchen,Blender,211.88,1,0,0.0,211.88,0.0,211.88,PayPal,Delivered,4.1
ORD007809,2022-12-14,CUST01634,New,East,Marketplace,Home & Kitchen,Vacuum Cleaner,235.68,1,5,11.78,223.9,0.0,223.9,Debit Card,Delivered,4.2
ORD007810,2022-10-28,CUST02933,New,North,Website,Clothing,Dress,249.54,1,20,49.91,199.63,0.0,199.63,PayPal,Returned,1.0
ORD007811,2024-02-15,CUST00172,Returning,Central,Marketplace,Beauty & Personal Care,Shampoo,145.9,3,0,0.0,437.7,0.0,437.7,PayPal,Delivered,4.9
ORD007812,2023-04-06,CUST00501,Returning,South,Mobile App,Beauty & Personal Care,Moisturizer,29.22,3,15,13.15,74.51,24.19,98.7,Credit Card,Delivered,3.7
ORD007813,2022-11-26,CUST00850,Returning,West,Mobile App,Sports & Outdoors,Yoga Mat,419.84,1,0,0.0,419.84,0.0,419.84,PayPal,Delivered,4.8
ORD007814,2022-09-16,CUST00930,Returning,North,Mobile App,Sports & Outdoors,Backpack,508.03,1,0,0.0,508.03,0.0,508.03,Credit Card,Delivered,3.6
ORD007815,2022-09-07,CUST02542,Returning,East,Website,Electronics,Headphones,224.46,2,10,44.89,404.03,0.0,404.03,Bank Transfer,Delivered,3.6
ORD007816,2023-03-25,CUST02147,Returning,South,Mobile App,Electronics,Laptop,2376.62,3,10,712.99,6416.87,0.0,6416.87,Crypto,Delivered,3.2
ORD007817,2023-05-18,CUST02452,New,Central,Mobile App,Clothing,Jeans,211.29,3,0,0.0,633.87,0.0,633.87,Debit Card,Delivered,3.4
ORD007818,2024-11-09,CUST01931,Returning,North,Social Media,Clothing,Hoodie,247.29,1,10,24.73,222.56,0.0,222.56,Debit Card,Delivered,4.9
ORD007819,2023-03-12,CUST02804,New,South,Social Media,Books,Textbook,57.53,1,10,5.75,51.78,3.8,55.58,Debit Card,Cancelled,3.2
ORD007820,2024-06-01,CUST02393,Premium,Central,Mobile App,Sports & Outdoors,Dumbbells,501.79,2,0,0.0,1003.58,0.0,1003.58,PayPal,Delivered,3.1
ORD007821,2024-03-11,CUST02332,Premium,South,Marketplace,Home & Kitchen,Air Fryer,306.54,2,0,0.0,613.08,0.0,613.08,Bank Transfer,Cancelled,3.3
ORD007822,2023-04-07,CUST00864,Returning,North,Website,Electronics,Laptop,1268.89,3,0,0.0,3806.67,0.0,3806.67,Crypto,Delivered,4.4
ORD007823,2022-10-29,CUST00627,Returning,West,Mobile App,Clothing,Sneakers,233.86,2,0,0.0,467.72,0.0,467.72,PayPal,Delivered,3.3
ORD007824,2022-11-22,CUST01514,Returning,East,Website,Electronics,Camera,672.28,2,15,201.68,1142.88,0.0,1142.88,Credit Card,Delivered,4.4
ORD007825,2024-03-10,CUST02306,VIP,North,Marketplace,Books,History,50.12,2,5,5.01,95.23,4.91,100.14,Crypto,Delivered,3.3
ORD007826,2024-04-14,CUST00735,VIP,East,Mobile App,Books,Fiction Novel,9.21,2,0,0.0,18.42,8.31,26.73,Bank Transfer,Cancelled,3.2
ORD007827,2024-04-23,CUST02820,Returning,West,Social Media,Home & Kitchen,Coffee Maker,191.37,2,10,38.27,344.47,0.0,344.47,Crypto,Delivered,3.4
ORD007828,2023-02-17,CUST00983,Premium,South,Marketplace,Clothing,Jeans,297.19,2,10,59.44,534.94,0.0,534.94,PayPal,Delivered,3.1
ORD007829,2022-10-03,CUST02263,VIP,North,Mobile App,Sports & Outdoors,Backpack,161.94,4,15,97.16,550.6,0.0,550.6,Credit Card,Delivered,3.7
ORD007830,2022-09-02,CUST02943,Premium,West,Website,Electronics,Headphones,1272.09,2,0,0.0,2544.18,0.0,2544.18,Debit Card,Delivered,3.6
ORD007831,2024-03-16,CUST02431,New,West,Website,Beauty & Personal Care,Lipstick,51.24,1,10,5.12,46.12,13.26,59.38,Debit Card,Delivered,3.1
ORD007832,2022-11-06,CUST00272,New,East,Website,Clothing,Sneakers,204.56,1,0,0.0,204.56,0.0,204.56,Bank Transfer,Delivered,4.7
ORD007833,2022-02-14,CUST01531,New,Central,Website,Home & Kitchen,Bed Sheets,341.8,1,0,0.0,341.8,0.0,341.8,PayPal,Delivered,3.7
ORD007834,2024-12-02,CUST00794,Returning,South,Website,Clothing,Sneakers,110.66,1,0,0.0,110.66,0.0,110.66,Debit Card,Delivered,4.2
ORD007835,2022-03-04,CUST00311,Premium,West,Mobile App,Clothing,Sneakers,126.24,1,5,6.31,119.93,0.0,119.93,PayPal,Pending,2.5
ORD007836,2024-08-23,CUST02520,Premium,West,Marketplace,Sports & Outdoors,Running Shoes,214.58,2,0,0.0,429.16,0.0,429.16,Credit Card,Pending,3.5
ORD007837,2024-09-14,CUST02127,VIP,Central,Website,Home & Kitchen,Bed Sheets,108.69,3,20,65.21,260.86,0.0,260.86,Credit Card,Returned,2.8
ORD007838,2023-10-03,CUST01140,New,Central,Website,Beauty & Personal Care,Lipstick,101.12,4,10,40.45,364.03,0.0,364.03,Crypto,Delivered,3.4
ORD007839,2023-01-18,CUST01943,Returning,Central,Website,Clothing,Jacket,75.76,1,10,7.58,68.18,12.62,80.8,PayPal,Delivered,4.3
ORD007840,2022-04-19,CUST01988,Returning,East,Social Media,Sports & Outdoors,Running Shoes,49.73,1,20,9.95,39.78,15.51,55.29,Debit Card,Cancelled,1.1
ORD007841,2022-10-17,CUST02117,VIP,East,Marketplace,Books,History,18.48,1,5,0.92,17.56,11.05,28.61,Crypto,Delivered,3.2
ORD007842,2023-04-28,CUST01925,New,South,Mobile App,Electronics,Speaker,2028.56,1,15,304.28,1724.28,0.0,1724.28,Bank Transfer,Delivered,3.1
ORD007843,2023-04-03,CUST01888,Returning,South,Website,Clothing,Dress,290.73,2,5,29.07,552.39,0.0,552.39,Crypto,Pending,2.9
ORD007844,2023-11-20,CUST02444,Returning,Central,Website,Home & Kitchen,Vacuum Cleaner,345.91,1,5,17.3,328.61,0.0,328.61,Credit Card,Pending,1.3
ORD007845,2023-11-15,CUST00130,VIP,South,Social Media,Sports & Outdoors,Tent,122.52,2,25,61.26,183.78,0.0,183.78,PayPal,Delivered,4.2
ORD007846,2024-12-07,CUST00970,Returning,North,Website,Home & Kitchen,Blender,218.12,2,0,0.0,436.24,0.0,436.24,Debit Card,Returned,2.0
ORD007847,2024-07-27,CUST00402,New,South,Mobile App,Sports & Outdoors,Bicycle,582.13,4,30,698.56,1629.96,0.0,1629.96,Crypto,Delivered,3.3
ORD007848,2024-01-14,CUST02959,Returning,South,Marketplace,Clothing,Boots,30.74,4,0,0.0,122.96,0.0,122.96,Bank Transfer,Delivered,4.8
ORD007849,2022-06-25,CUST00659,VIP,North,Website,Sports & Outdoors,Yoga Mat,762.43,2,0,0.0,1524.86,0.0,1524.86,PayPal,Returned,2.5
ORD007850,2024-05-06,CUST01378,New,South,Social Media,Electronics,Speaker,1426.5,3,20,855.9,3423.6,0.0,3423.6,Crypto,Returned,1.9
ORD007851,2022-07-25,CUST02719,New,East,Mobile App,Sports & Outdoors,Dumbbells,689.87,1,25,172.47,517.4,0.0,517.4,Debit Card,Delivered,4.7
ORD007852,2024-02-24,CUST02245,New,South,Website,Sports & Outdoors,Dumbbells,664.86,5,15,498.64,2825.66,0.0,2825.66,Bank Transfer,Delivered,4.8
ORD007853,2023-07-03,CUST00088,Returning,South,Social Media,Beauty & Personal Care,Shampoo,69.41,1,5,3.47,65.94,2.3,68.24,PayPal,Returned,1.3
ORD007854,2023-11-06,CUST02014,Premium,East,Marketplace,Clothing,Jeans,111.37,1,0,0.0,111.37,0.0,111.37,PayPal,Returned,3.4
ORD007855,2022-04-25,CUST02221,Returning,East,Mobile App,Books,Biography,54.48,1,0,0.0,54.48,5.06,59.54,PayPal,Pending,2.5
ORD007856,2024-08-22,CUST01801,Returning,South,Website,Books,Biography,32.94,2,10,6.59,59.29,1.72,61.01,Bank Transfer,Delivered,4.1
